modality,wavelength,importance
hsi_airborne,471.67,0.004732701022077705
hsi_airborne,474.86,0.004774621006269845
hsi_airborne,478.06,0.00485407465536875
hsi_airborne,481.26,0.004901532851593731
hsi_airborne,484.45,0.0049177584152219605
hsi_airborne,487.65,0.004909768823744782
hsi_airborne,490.85,0.004874390326296615
hsi_airborne,494.04,0.004834520568802727
hsi_airborne,497.24,0.004787040760935081
hsi_airborne,500.43,0.0047450552193826255
hsi_airborne,503.63,0.004718201667397184
hsi_airborne,506.83,0.004702949845329701
hsi_airborne,510.03,0.0046741394982557465
hsi_airborne,513.22,0.0046618800594485435
hsi_airborne,516.42,0.0046450786117824445
hsi_airborne,519.61,0.004647836012715516
hsi_airborne,522.81,0.004641725338804091
hsi_airborne,526.01,0.004641784938091775
hsi_airborne,529.2,0.004659975636670121
hsi_airborne,532.4,0.004681515840961872
hsi_airborne,535.6,0.00470162601620605
hsi_airborne,538.79,0.004724543775954118
hsi_airborne,541.99,0.004733872930547718
hsi_airborne,545.19,0.004727703499254142
hsi_airborne,548.38,0.0046987168859512094
hsi_airborne,551.58,0.004661493904940925
hsi_airborne,554.78,0.004602305145895095
hsi_airborne,557.97,0.0045348032496350145
hsi_airborne,561.17,0.0044594764093435005
hsi_airborne,564.37,0.004390505047738207
hsi_airborne,567.56,0.004324981467955342
hsi_airborne,570.76,0.004253451305241233
hsi_airborne,573.96,0.004145708920252516
hsi_airborne,577.15,0.004065500331895938
hsi_airborne,580.35,0.004040151518101411
hsi_airborne,583.55,0.004033414265993995
hsi_airborne,586.74,0.0040334808235031475
hsi_airborne,589.94,0.004027218661956527
hsi_airborne,593.14,0.004031073753293612
hsi_airborne,596.33,0.0040375927576074035
hsi_airborne,599.53,0.004061994468993042
hsi_airborne,602.73,0.004069923667108715
hsi_airborne,605.92,0.00405105917283278
hsi_airborne,609.12,0.004021540746280844
hsi_airborne,612.32,0.004046689354301635
hsi_airborne,615.51,0.004046758020798717
hsi_airborne,618.71,0.004038043303281501
hsi_airborne,621.91,0.004021491613483792
hsi_airborne,625.1,0.004009733565308344
hsi_airborne,628.3,0.003997051832980463
hsi_airborne,631.5,0.003996151427508578
hsi_airborne,634.69,0.00400364880877672
hsi_airborne,637.89,0.003996360275203793
hsi_airborne,641.09,0.003995676402798854
hsi_airborne,644.28,0.0039836550855426815
hsi_airborne,647.48,0.003976961108661263
hsi_airborne,650.67,0.004004252651234708
hsi_airborne,653.87,0.004039223564545062
hsi_airborne,657.07,0.004079805310501535
hsi_airborne,660.27,0.004129930729866414
hsi_airborne,663.46,0.004205285919752409
hsi_airborne,666.66,0.004317303104139845
hsi_airborne,669.85,0.004388482125093862
